Nb of jobs, Nb of Machines, Time seed, Machine seed, Upper bound, Lower bound
12,12,-1,-1,-1,-1
Times
12,15,2,61,36,67,95,5,54,13,30,26
94,80,13,96,48,84,24,90,68,93,33,54
42,90,48,35,96,3,40,69,61,89,58,59
13,85,69,64,61,5,87,8,84,22,95,56
11,8,98,34,91,81,24,92,31,34,92,72
82,29,36,72,21,29,6,47,48,1,65,43
90,47,44,35,67,46,86,83,36,41,53,28
51,81,42,5,78,98,95,35,38,21,42,41
51,88,47,37,37,23,37,97,42,14,26,66
57,98,8,30,83,25,6,2,92,6,35,37
52,57,32,38,93,43,71,48,32,38,57,55
38,67,34,31,97,67,55,60,68,15,16,13
Machines
11,2,10,3,4,5,8,9,6,1,7,12
4,11,8,9,12,7,1,3,10,6,2,5
2,5,9,1,10,11,4,7,12,6,8,3
8,2,9,11,6,4,1,7,3,5,12,10
8,7,9,4,2,6,10,3,1,11,12,5
9,6,5,7,10,11,1,4,12,3,2,8
7,5,6,12,10,1,11,2,4,9,8,3
10,7,3,12,6,4,8,9,1,2,11,5
11,5,12,6,7,4,10,1,8,3,9,2
4,5,11,2,7,6,1,12,8,3,10,9
2,1,11,5,6,10,4,7,8,9,3,12
12,10,2,11,5,8,6,7,4,1,9,3
