Nb of jobs, Nb of Machines, Time seed, Machine seed, Upper bound, Lower bound
12,12,-1,-1,-1,-1
Times
83,91,97,21,83,78,79,13,44,52,56,34
98,5,54,14,9,38,39,76,83,25,50,93
4,27,60,94,63,45,69,13,42,10,86,52
2,25,45,17,39,36,92,9,24,10,21,72
82,72,34,59,97,14,66,46,48,2,44,83
97,29,43,11,97,3,62,61,48,41,68,49
90,69,93,29,33,63,12,95,88,23,78,10
98,45,23,34,42,57,23,42,86,64,67,16
76,69,67,42,9,82,96,19,52,73,33,9
18,40,22,77,55,34,9,16,4,21,63,79
17,4,95,36,17,37,79,70,83,60,88,20
85,25,22,80,39,10,68,60,85,71,13,29
Machines
2,1,6,12,11,5,3,4,9,7,10,8
6,8,9,11,10,7,1,5,2,12,3,4
9,8,11,7,12,3,2,5,10,4,6,1
6,9,12,8,5,11,4,1,7,2,10,3
5,7,3,10,12,6,2,1,9,11,4,8
9,10,6,3,4,5,8,2,7,11,1,12
1,6,9,3,4,5,2,10,12,11,8,7
7,3,4,10,9,5,12,8,11,2,1,6
3,5,9,11,10,4,2,1,12,8,6,7
11,7,3,2,12,6,1,9,4,5,8,10
9,11,3,7,2,6,12,5,8,10,1,4
9,4,5,6,3,11,12,7,2,8,1,10
