Nb of jobs, Nb of Machines, Time seed, Machine seed, Upper bound, Lower bound
15,12,-1,-1,-1,-1
Times
92,68,19,29,46,36,55,70,16,49,41,42
86,4,43,26,90,4,37,68,49,14,59,97
37,58,5,56,23,76,91,58,45,39,59,76
56,94,53,42,73,32,70,28,77,7,25,38
83,49,47,71,26,39,66,74,92,43,53,41
38,49,53,29,28,42,9,66,11,79,97,8
56,83,91,95,18,19,44,31,66,84,77,82
47,18,68,23,66,28,42,40,8,70,6,21
4,92,39,80,25,75,1,95,49,30,42,43
21,21,71,18,34,83,28,19,89,55,12,50
48,8,39,46,57,67,71,45,30,95,49,80
78,48,35,58,83,38,42,66,89,72,44,7
69,17,1,62,37,4,37,89,62,9,12,36
69,36,64,70,87,26,90,74,35,36,94,37
93,38,48,80,4,67,2,21,33,41,16,26
Machines
5,4,10,1,11,9,12,8,7,6,2,3
8,10,5,1,7,2,3,11,4,9,6,12
1,6,3,10,2,4,5,7,12,8,9,11
1,9,2,10,3,6,5,4,7,11,12,8
3,7,5,1,2,9,4,12,10,8,6,11
11,12,5,10,6,4,9,8,1,3,2,7
1,7,10,4,2,3,8,11,6,5,12,9
4,7,5,6,9,2,1,3,12,11,8,10
6,8,12,10,1,3,5,2,9,11,7,4
11,3,2,10,8,12,6,9,4,7,5,1
12,5,8,3,6,1,9,10,4,7,2,11
12,1,7,2,11,10,5,9,3,4,8,6
7,8,11,10,1,12,9,3,4,5,2,6
3,8,1,7,5,4,2,6,10,9,12,11
3,6,1,10,4,11,8,5,7,2,12,9
