Nb of jobs, Nb of Machines, Time seed, Machine seed, Upper bound, Lower bound
15,12,-1,-1,-1,-1
Times
54,96,47,31,43,18,43,21,2,84,55,3
37,69,41,18,55,75,77,64,74,92,51,48
92,6,15,81,25,19,9,20,65,54,2,33
9,15,57,20,81,68,46,67,55,42,58,48
65,96,4,23,50,79,80,83,26,24,4,50
70,96,1,92,53,3,63,40,72,52,62,16
25,24,79,23,18,45,62,2,26,71,72,14
16,52,48,94,45,56,44,85,91,54,52,38
88,43,7,29,78,13,33,74,48,59,95,75
51,26,90,37,87,87,75,44,8,91,39,33
25,85,11,52,30,9,66,52,11,54,94,43
82,36,29,76,37,37,58,88,77,58,48,55
50,43,33,97,27,21,74,2,89,58,46,69
23,28,87,61,8,94,4,31,39,86,61,54
73,74,87,72,26,29,90,94,93,22,62,95
Machines
11,6,2,12,3,9,1,5,7,8,4,10
5,8,12,10,11,3,9,4,6,7,1,2
2,8,6,5,4,10,1,12,7,3,11,9
9,7,11,6,1,12,8,2,5,10,3,4
2,3,4,12,9,8,1,10,11,5,6,7
2,11,5,8,3,12,10,7,1,4,6,9
7,9,2,6,4,12,1,8,3,11,5,10
4,11,8,3,7,5,6,12,1,2,10,9
5,12,11,8,7,3,2,4,10,9,6,1
4,1,12,9,11,2,3,6,10,8,7,5
3,1,8,9,6,4,5,7,12,10,2,11
11,4,10,7,5,6,12,9,1,2,8,3
5,6,9,4,7,12,10,8,11,2,1,3
8,10,6,7,4,12,2,3,1,5,9,11
2,10,5,12,1,6,7,11,9,3,8,4
