Nb of jobs, Nb of Machines, Time seed, Machine seed, Upper bound, Lower bound
15,12,-1,-1,-1,-1
Times
8,87,6,81,86,90,20,3,55,57,80,85
91,65,19,4,63,86,37,91,1,67,10,98
55,25,44,80,41,41,6,15,74,92,73,44
3,64,24,76,37,11,45,41,49,88,59,53
13,47,37,51,27,77,46,70,5,52,27,38
38,29,30,90,28,50,27,31,45,39,98,36
47,5,56,24,44,50,40,82,57,42,97,8
7,41,98,82,57,9,53,15,8,20,76,61
23,6,36,95,7,64,44,35,78,50,87,87
68,28,45,69,51,11,53,44,65,67,84,42
71,28,15,30,23,87,50,48,28,22,44,93
93,16,13,98,23,36,23,28,30,25,15,7
33,86,95,42,61,20,55,6,85,95,79,44
33,44,53,10,6,82,22,93,53,39,1,83
54,37,15,10,70,14,47,59,38,27,7,12
Machines
12,4,2,8,9,5,11,7,10,3,1,6
8,6,7,4,2,9,3,10,12,5,1,11
4,1,2,7,12,8,5,9,3,11,6,10
4,5,3,6,11,10,7,1,9,12,8,2
2,7,11,12,4,6,1,8,3,9,5,10
5,3,6,7,12,2,11,1,9,10,4,8
1,2,7,3,6,12,5,10,4,9,8,11
12,3,1,8,9,5,6,10,7,2,11,4
1,5,7,6,4,9,8,3,10,11,2,12
10,11,8,9,4,12,5,3,1,2,6,7
9,1,3,5,11,8,6,10,2,12,4,7
2,10,8,3,9,6,5,4,1,7,12,11
1,12,8,10,11,3,7,2,5,4,6,9
11,9,7,1,8,10,5,6,3,12,4,2
8,10,11,6,3,5,9,12,1,7,2,4
