Nb of jobs, Nb of Machines, Time seed, Machine seed, Upper bound, Lower bound
15,12,-1,-1,-1,-1
Times
96,16,79,74,50,3,31,5,25,77,9,79
83,45,85,85,27,13,59,5,32,82,65,22
42,53,83,82,70,24,55,44,24,45,26,93
49,71,62,69,92,26,46,60,84,92,67,28
1,48,6,47,96,95,96,9,89,58,75,17
65,64,48,87,32,93,73,36,77,95,87,57
9,92,84,89,16,5,28,64,23,54,96,56
70,17,12,26,11,39,77,42,74,7,81,90
73,69,51,65,12,64,23,14,68,63,83,23
79,37,50,76,75,20,88,47,98,50,60,64
64,81,13,63,37,81,2,46,79,74,22,68
22,79,56,48,58,59,44,10,94,78,82,32
11,87,81,54,33,15,62,87,11,5,76,37
12,79,65,38,73,95,3,24,15,22,33,72
32,57,52,42,65,36,86,38,98,94,17,95
Machines
1,5,2,7,3,4,9,12,10,11,8,6
5,7,10,11,2,4,8,6,3,12,9,1
6,1,7,12,5,9,11,3,10,2,4,8
12,4,5,6,10,8,9,2,3,7,11,1
4,5,11,1,12,6,2,10,3,9,8,7
7,6,12,10,4,9,8,1,2,5,11,3
1,5,12,6,7,10,4,9,3,2,8,11
2,4,5,11,9,3,8,1,7,12,6,10
6,5,7,10,4,3,1,9,12,11,2,8
4,6,10,12,7,3,1,11,9,5,2,8
2,3,1,11,4,8,10,12,6,7,9,5
4,9,6,8,3,1,10,7,11,12,5,2
1,11,2,6,5,7,12,10,3,9,8,4
1,4,3,9,12,2,7,8,6,11,10,5
4,10,12,5,9,3,7,1,8,11,6,2
