Nb of jobs, Nb of Machines, Time seed, Machine seed, Upper bound, Lower bound
15,12,-1,-1,-1,-1
Times
69,81,34,88,12,10,83,73,78,27,62,88
48,92,81,43,69,69,92,56,15,48,69,2
60,21,17,4,9,54,90,21,23,8,40,78
12,31,76,37,40,97,72,41,39,36,97,32
19,74,49,30,41,14,60,48,39,84,6,54
55,58,29,94,79,72,53,35,29,50,4,72
45,46,32,3,33,73,54,86,56,95,30,13
91,76,84,60,4,2,61,97,94,73,45,33
98,40,87,45,21,9,47,79,42,19,53,3
20,62,16,54,59,86,30,65,10,38,58,71
58,60,71,76,50,90,17,90,67,32,44,16
90,73,75,2,98,55,54,67,88,35,76,28
59,74,14,66,88,64,39,63,73,55,71,41
73,67,76,8,85,3,53,88,92,75,51,75
71,65,53,73,89,47,91,56,88,2,47,36
Machines
9,11,12,7,4,6,3,1,8,10,2,5
10,12,2,9,4,5,6,3,7,11,1,8
11,12,1,7,10,8,6,5,3,9,2,4
12,8,9,6,4,3,5,11,10,2,1,7
11,8,9,2,3,1,7,10,6,5,12,4
2,1,4,7,10,9,11,6,12,5,8,3
3,11,7,4,9,5,10,12,2,6,8,1
9,2,8,5,12,10,7,1,4,3,6,11
12,8,6,9,3,1,10,4,11,2,7,5
11,7,2,12,1,10,9,8,6,3,4,5
9,5,4,7,1,2,12,6,11,10,8,3
10,7,8,9,1,2,12,6,5,3,4,11
2,12,8,6,9,10,3,7,1,4,11,5
12,8,2,10,6,11,5,4,9,3,1,7
12,11,9,3,10,5,1,7,4,6,2,8
