Nb of jobs, Nb of Machines, Time seed, Machine seed, Upper bound, Lower bound
15,10,-1,-1,-1,-1
Times
98,15,74,62,78,22,9,13,98,38
92,58,66,21,39,21,7,19,48,68
30,87,27,10,59,64,31,42,40,32
92,25,48,64,13,63,30,51,34,95
63,15,3,17,52,50,96,61,25,5
83,61,75,70,4,60,98,11,82,91
16,98,93,23,9,34,10,41,88,90
80,83,30,76,83,60,2,21,50,70
2,98,5,50,27,88,25,77,44,31
79,31,26,28,60,27,41,36,51,49
69,8,46,27,61,43,4,60,69,5
97,76,87,65,58,24,78,38,94,57
10,32,2,72,20,88,96,55,91,71
73,23,49,32,39,91,96,79,19,90
16,98,35,77,95,31,80,91,60,28
Machines
9,1,7,10,6,8,3,2,4,5
10,9,4,2,6,7,1,8,5,3
3,5,6,2,9,1,8,7,4,10
10,7,8,6,3,4,2,9,5,1
3,9,8,1,10,2,5,7,4,6
9,7,3,1,5,6,2,10,4,8
2,6,10,1,8,7,5,9,3,4
4,1,3,7,9,2,6,5,8,10
4,6,3,10,7,8,1,9,2,5
10,8,3,2,6,4,9,5,7,1
9,4,5,6,10,7,3,1,8,2
9,2,6,4,1,3,10,7,8,5
6,2,10,9,5,4,3,1,8,7
5,1,6,8,7,9,3,4,10,2
1,2,3,6,10,9,4,7,5,8
