Nb of jobs, Nb of Machines, Time seed, Machine seed, Upper bound, Lower bound
15,10,-1,-1,-1,-1
Times
12,50,46,88,38,10,57,28,44,80
12,68,87,97,65,42,11,33,21,57
12,63,90,76,36,33,63,8,16,11
21,39,16,10,48,26,92,44,87,64
72,47,12,63,40,85,97,39,98,48
83,12,78,93,39,9,70,96,31,70
72,59,2,73,60,73,79,95,60,21
51,81,65,64,15,98,24,83,54,22
66,63,66,54,46,61,73,40,60,84
93,51,51,63,74,9,18,86,8,41
40,53,40,76,65,26,80,30,21,62
70,51,78,59,21,93,79,51,22,14
42,97,8,54,80,22,81,8,78,22
2,11,50,41,95,9,1,7,98,35
63,37,49,34,91,47,22,30,37,11
Machines
2,4,8,9,10,5,3,6,1,7
8,1,7,4,3,9,6,2,5,10
8,3,2,1,7,5,4,6,9,10
8,7,4,2,6,9,5,3,1,10
7,4,2,10,1,8,3,6,9,5
7,9,1,3,6,8,5,2,10,4
8,2,9,5,6,1,4,10,3,7
9,1,4,8,5,10,7,6,3,2
5,10,8,4,2,9,6,1,7,3
10,2,6,1,4,7,5,3,8,9
5,7,9,3,6,10,1,4,2,8
10,2,3,6,9,1,5,7,8,4
9,8,10,6,5,1,2,4,7,3
3,4,8,7,9,5,1,10,2,6
3,5,10,2,9,6,8,1,7,4
