Nb of jobs, Nb of Machines, Time seed, Machine seed, Upper bound, Lower bound
15,10,-1,-1,-1,-1
Times
81,23,77,90,13,4,66,9,70,33
27,86,7,23,37,53,89,44,77,9
33,58,21,92,93,21,45,10,95,14
93,40,19,66,27,2,20,26,34,48
40,67,36,17,54,48,78,12,45,53
46,93,20,85,67,66,10,30,51,8
12,15,96,60,96,31,42,18,97,62
26,9,72,18,89,23,70,92,5,15
24,74,71,69,27,38,37,59,31,8
12,78,56,16,35,30,84,16,10,31
18,78,16,82,35,76,66,60,18,65
28,93,55,62,64,98,79,27,40,44
91,3,96,86,90,43,35,18,10,24
20,53,97,89,58,42,94,44,36,5
51,34,55,37,10,11,49,6,62,47
Machines
10,8,1,6,4,7,9,5,2,3
4,6,9,7,2,5,8,10,3,1
7,4,2,8,6,5,1,9,3,10
9,10,4,2,8,1,6,7,3,5
6,7,4,10,8,2,5,3,1,9
5,7,6,9,1,2,10,8,4,3
1,4,10,2,8,5,3,9,7,6
8,6,9,5,3,7,2,10,1,4
8,5,4,6,3,7,1,9,2,10
8,6,5,4,2,10,7,1,3,9
4,2,1,9,3,5,6,8,7,10
1,4,2,3,6,8,9,5,10,7
2,1,3,5,10,9,8,6,4,7
6,3,9,10,4,1,5,2,8,7
1,6,5,10,7,3,4,2,9,8
