Nb of jobs, Nb of Machines, Time seed, Machine seed, Upper bound, Lower bound
15,10,-1,-1,-1,-1
Times
66,62,33,37,1,49,39,51,35,66
57,71,56,67,96,85,26,55,14,38
58,61,98,8,81,81,73,27,98,44
14,95,41,9,35,5,61,67,38,36
56,89,33,82,29,38,69,83,23,95
91,59,48,37,6,36,61,96,73,88
73,63,69,63,78,55,16,61,79,37
16,19,95,95,90,38,7,94,95,65
63,22,26,68,80,11,41,4,9,64
37,5,98,58,8,65,53,50,37,93
80,78,96,48,9,79,91,12,78,86
23,81,31,15,26,51,92,89,60,90
60,85,95,21,45,6,65,87,60,28
88,49,53,14,6,48,20,54,76,89
61,79,15,95,48,68,96,34,44,54
Machines
2,7,1,3,4,10,9,8,6,5
3,4,10,2,7,6,9,8,1,5
8,2,6,9,5,3,7,1,10,4
4,6,10,5,9,3,7,8,2,1
7,6,9,2,5,1,10,8,3,4
7,1,2,3,9,6,5,8,10,4
5,3,9,8,4,2,1,7,6,10
8,4,5,10,3,9,2,6,7,1
6,8,5,1,4,7,10,9,3,2
10,5,3,6,7,2,8,1,4,9
1,3,2,4,6,7,5,8,9,10
7,1,5,6,4,2,10,8,9,3
9,2,1,3,8,6,5,4,7,10
6,4,2,10,9,5,7,3,1,8
4,8,1,7,9,10,5,6,2,3
