Nb of jobs, Nb of Machines, Time seed, Machine seed, Upper bound, Lower bound
12,10,-1,-1,-1,-1
Times
13,16,29,20,84,12,39,1,64,37
5,84,70,15,49,57,34,29,54,11
27,59,83,60,55,77,27,46,53,37
25,91,88,24,55,83,94,8,23,21
2,68,24,94,76,90,77,71,63,42
17,64,1,17,27,79,78,77,34,4
96,24,40,77,71,75,68,92,84,52
64,25,64,8,7,41,38,14,82,54
84,94,70,4,58,45,50,20,85,5
92,56,40,17,18,24,17,88,65,54
45,25,68,34,90,13,51,30,38,11
49,41,9,81,2,23,48,49,18,75
Machines
6,10,4,5,8,3,7,2,9,1
5,3,7,2,6,10,4,9,1,8
6,9,8,1,2,10,7,5,3,4
1,7,5,4,8,9,2,3,10,6
8,1,4,2,10,6,5,7,9,3
8,3,2,6,4,1,5,9,10,7
7,9,1,10,5,6,3,8,2,4
1,9,3,7,5,2,10,6,8,4
4,8,10,1,9,2,6,7,5,3
1,8,10,6,9,5,7,3,4,2
2,7,8,4,10,1,9,3,6,5
2,10,8,1,7,9,6,4,5,3
