Nb of jobs, Nb of Machines, Time seed, Machine seed, Upper bound, Lower bound
12,10,-1,-1,-1,-1
Times
21,57,23,39,4,76,44,79,38,28
70,21,69,62,24,49,64,66,29,11
61,91,27,10,46,11,21,98,81,82
9,55,10,91,9,84,2,17,47,53
74,55,86,40,73,8,15,31,71,12
76,7,94,48,93,95,20,36,1,87
86,22,75,67,94,20,9,90,25,69
15,65,25,34,66,52,4,13,41,7
47,17,27,40,6,47,69,6,55,76
63,72,37,81,56,2,78,95,69,29
55,20,53,24,81,65,41,60,50,14
40,92,42,5,72,75,23,80,36,68
Machines
8,1,4,6,10,3,5,9,7,2
6,7,1,2,9,10,4,5,3,8
2,3,6,10,7,4,5,8,9,1
1,9,10,3,2,5,6,4,8,7
7,5,6,2,10,4,8,1,3,9
9,4,7,8,5,10,1,6,2,3
8,6,7,9,1,5,3,2,4,10
1,3,7,8,9,5,2,4,6,10
10,7,3,1,4,6,5,9,8,2
3,6,1,9,5,2,4,7,8,10
5,3,1,6,2,7,9,10,8,4
4,5,2,3,10,9,8,1,7,6
