Nb of jobs, Nb of Machines, Time seed, Machine seed, Upper bound, Lower bound
10,12,-1,-1,-1,-1
Times
11,66,25,2,64,72,43,13,57,42,26,43
92,35,50,40,14,12,60,33,95,57,81,60
24,88,56,20,55,42,6,77,60,4,30,63
88,96,26,42,26,83,3,85,53,51,27,7
40,69,18,45,44,47,27,25,22,78,15,97
23,52,51,69,71,50,47,92,20,91,18,13
19,18,72,70,23,26,55,46,42,3,38,72
68,36,63,79,89,68,33,71,87,83,63,18
55,22,71,64,2,17,86,38,89,9,13,32
72,85,60,59,76,7,77,20,77,56,67,81
Machines
6,9,8,4,2,7,10,11,3,1,5,12
7,5,11,8,1,4,12,10,9,6,2,3
4,7,11,2,6,12,8,3,1,10,9,5
4,3,7,6,10,2,5,9,8,1,11,12
5,11,9,10,7,6,2,8,3,1,4,12
11,4,9,3,2,8,10,12,6,5,7,1
8,4,3,9,1,5,12,7,10,11,2,6
5,11,2,1,9,12,3,10,6,8,4,7
5,12,3,9,8,2,4,6,7,11,1,10
2,7,6,10,5,1,4,3,9,12,8,11
