Nb of jobs, Nb of Machines, Time seed, Machine seed, Upper bound, Lower bound
10,12,-1,-1,-1,-1
Times
32,78,56,58,83,46,34,5,70,50,30,91
92,52,47,45,25,39,41,81,70,66,73,29
58,30,78,50,30,39,71,2,7,57,79,37
22,55,44,15,8,68,89,75,94,76,53,62
7,98,38,90,33,58,64,20,13,78,49,48
63,3,79,46,46,87,70,67,59,31,67,82
76,44,12,30,94,28,43,26,23,82,66,73
89,89,81,47,25,66,87,45,64,28,23,47
59,85,55,75,39,88,82,83,32,28,95,52
69,55,72,72,29,35,90,21,25,60,3,17
Machines
12,6,11,7,2,4,8,10,9,3,1,5
5,2,8,11,4,10,12,3,6,1,7,9
3,4,8,11,7,1,5,6,12,10,9,2
3,1,4,12,7,8,10,5,6,11,9,2
11,8,5,10,7,9,4,6,1,12,3,2
10,8,9,11,3,7,1,2,4,6,5,12
3,12,8,10,4,11,7,9,5,6,1,2
1,9,2,12,8,4,11,7,6,5,3,10
2,12,6,5,8,10,7,4,11,1,9,3
9,10,12,1,5,2,11,7,4,6,8,3
