Nb of jobs, Nb of Machines, Time seed, Machine seed, Upper bound, Lower bound
10,12,-1,-1,-1,-1
Times
21,90,97,49,70,66,73,42,57,89,71,40
14,19,91,64,62,36,9,81,66,62,65,25
22,55,44,14,49,93,50,22,58,69,73,32
69,96,46,10,54,79,76,78,84,36,39,33
1,2,1,75,5,26,48,96,7,72,69,9
35,94,58,89,1,40,50,96,71,59,38,84
65,98,78,92,15,53,79,32,46,24,28,25
33,74,88,57,16,19,79,53,89,93,13,53
35,22,30,25,34,75,77,50,45,4,53,13
43,80,84,81,58,18,10,20,36,71,12,12
Machines
3,6,7,8,4,12,1,11,2,5,9,10
10,3,12,8,7,9,5,6,4,11,1,2
9,11,10,3,5,7,4,6,2,1,12,8
2,1,10,12,8,7,3,9,5,11,6,4
9,11,8,7,12,1,10,6,5,2,3,4
11,9,2,1,7,6,10,8,3,4,12,5
6,11,10,2,1,4,8,3,7,5,12,9
6,12,7,9,8,3,2,5,10,11,1,4
9,8,5,7,3,10,1,11,6,2,12,4
2,3,4,6,1,10,7,12,5,11,9,8
