Nb of jobs, Nb of Machines, Time seed, Machine seed, Upper bound, Lower bound
10,12,-1,-1,-1,-1
Times
68,75,49,47,74,37,58,72,23,47,64,74
6,51,73,92,41,43,91,6,55,80,3,68
28,3,88,41,7,73,56,13,22,59,57,95
96,96,20,37,70,23,86,92,22,48,67,98
24,66,85,36,39,48,97,4,51,23,89,4
30,26,91,87,34,6,18,82,83,50,83,55
77,76,37,81,80,66,44,87,74,52,71,37
18,32,56,44,47,82,98,1,21,74,18,70
73,7,78,61,7,98,88,29,31,39,57,43
1,5,88,43,21,15,40,55,87,91,59,23
Machines
6,7,11,8,9,1,5,3,10,4,12,2
9,5,10,6,8,12,2,11,1,7,4,3
1,10,12,8,4,5,11,7,9,6,3,2
5,9,10,7,4,11,1,3,8,2,12,6
5,8,1,3,6,11,7,2,4,12,9,10
5,8,7,4,1,9,2,3,11,6,12,10
9,7,10,3,11,4,6,8,1,12,2,5
1,5,12,6,11,4,9,8,7,2,10,3
1,7,10,11,8,2,5,6,3,9,4,12
6,1,10,12,3,9,11,5,2,8,4,7
