Nb of jobs, Nb of Machines, Time seed, Machine seed, Upper bound, Lower bound
10,12,-1,-1,-1,-1
Times
10,76,74,90,73,64,95,93,11,7,40,78
64,35,6,16,76,54,21,33,98,38,21,47
76,86,20,79,27,8,82,84,24,44,97,43
56,62,65,58,88,34,46,81,16,16,91,68
83,61,8,65,38,7,38,78,85,37,34,18
93,10,83,1,91,87,32,20,58,29,20,43
29,5,23,57,87,24,40,43,17,5,14,1
46,53,20,32,10,73,28,91,62,35,71,37
1,10,83,3,89,54,81,2,69,21,26,17
24,66,91,41,2,63,54,67,24,67,86,67
Machines
8,10,9,4,3,7,1,6,12,2,5,11
9,1,7,12,2,11,6,10,4,3,5,8
9,7,2,12,4,6,11,3,5,1,8,10
12,3,8,5,1,7,11,4,2,6,10,9
2,12,1,11,8,5,10,9,7,6,3,4
9,3,6,1,8,11,2,4,7,5,12,10
6,9,1,12,7,5,3,10,11,2,4,8
11,5,8,2,1,3,12,7,10,9,6,4
5,4,11,1,7,12,6,10,3,2,8,9
6,3,7,12,8,5,2,10,9,11,1,4
