Nb of jobs, Nb of Machines, Time seed, Machine seed, Upper bound, Lower bound
10,12,-1,-1,-1,-1
Times
56,63,78,3,34,48,45,45,54,88,43,51
5,49,58,8,15,94,46,70,32,97,5,2
9,35,32,16,20,7,91,60,43,2,71,75
37,75,98,56,9,28,42,22,11,12,60,52
23,29,53,44,70,15,77,56,19,8,79,70
70,35,55,58,52,71,11,15,27,16,43,77
35,6,81,48,71,84,2,10,78,39,21,4
33,9,41,67,9,4,51,6,71,10,43,97
56,48,36,31,65,70,97,47,61,88,91,69
60,32,35,56,77,13,56,58,69,12,74,58
Machines
10,12,9,8,5,2,1,11,6,3,4,7
6,3,2,9,12,11,7,5,8,1,10,4
5,9,7,12,11,1,8,3,2,10,4,6
1,10,5,12,7,9,4,2,11,6,8,3
8,9,3,11,10,4,6,5,12,2,7,1
6,5,12,9,11,10,2,1,7,4,3,8
4,5,8,6,2,1,9,7,3,11,12,10
6,12,4,2,9,11,1,3,8,10,5,7
5,11,9,8,2,3,4,10,7,1,6,12
10,2,5,3,12,7,1,8,4,11,9,6
