Nb of jobs, Nb of Machines, Time seed, Machine seed, Upper bound, Lower bound
10,12,-1,-1,-1,-1
Times
1,97,44,60,93,88,61,65,12,56,66,55
44,86,11,3,90,59,33,31,31,13,90,29
90,47,67,4,35,90,9,53,23,47,28,94
22,74,83,21,26,73,91,69,74,93,2,56
9,52,79,43,98,34,34,39,38,27,35,47
14,63,18,83,14,14,94,84,11,85,80,57
40,63,59,3,70,17,59,10,18,66,10,70
36,81,61,32,68,32,58,88,94,11,83,22
32,28,6,21,92,10,27,45,2,4,65,84
87,23,54,61,78,87,55,73,96,9,15,77
Machines
2,7,1,10,8,11,5,12,9,6,4,3
3,10,11,6,12,1,4,8,2,9,5,7
11,5,7,10,6,4,9,3,8,2,12,1
12,1,3,4,2,6,11,9,7,8,5,10
3,1,8,11,10,5,9,4,2,7,6,12
10,11,2,9,1,12,6,4,8,3,7,5
10,7,8,5,3,1,4,6,9,12,2,11
9,4,6,2,1,8,10,5,3,12,7,11
11,2,9,7,10,1,3,6,4,8,5,12
4,3,5,2,7,1,11,10,12,8,6,9
