Nb of jobs, Nb of Machines, Time seed, Machine seed, Upper bound, Lower bound
10,10,-1,-1,-1,-1
Times
48,72,71,65,75,47,24,86,67,44
46,35,11,8,3,69,5,22,1,89
24,1,88,15,14,31,75,31,92,75
79,97,91,38,18,49,87,84,46,78
73,85,43,35,91,58,11,7,59,95
39,86,72,49,37,56,7,72,22,41
10,13,58,19,9,37,41,2,91,90
5,29,84,72,87,54,94,27,81,11
65,56,61,72,97,70,30,98,44,32
16,30,50,11,90,7,31,7,2,38
Machines
4,5,1,3,9,2,8,7,10,6
10,9,7,3,2,6,1,5,4,8
5,6,1,3,10,4,9,8,2,7
2,10,5,4,7,8,1,6,9,3
9,7,2,5,1,6,10,3,8,4
7,2,8,9,3,1,5,10,6,4
4,1,10,5,3,2,6,8,7,9
8,3,1,6,7,5,4,10,9,2
9,1,6,7,5,3,10,4,2,8
7,5,10,1,2,8,6,4,3,9
