Nb of jobs, Nb of Machines, Time seed, Machine seed, Upper bound, Lower bound
10,10,-1,-1,-1,-1
Times
62,49,20,7,79,26,48,42,44,44
56,24,41,3,47,81,90,66,86,9
24,62,32,82,42,2,6,37,96,67
85,5,62,51,51,39,21,54,12,56
64,96,57,21,81,10,6,23,86,78
10,94,43,65,57,85,49,19,85,52
24,5,80,78,61,3,60,44,34,39
95,9,95,82,39,87,5,93,69,33
7,41,27,56,33,59,1,71,22,37
52,43,38,71,67,47,89,95,9,34
Machines
9,3,10,4,7,2,5,1,8,6
6,9,3,7,4,10,1,8,5,2
7,8,10,1,6,5,4,2,3,9
9,3,7,2,8,1,4,10,6,5
2,7,10,8,3,5,4,1,9,6
7,2,6,3,1,9,10,4,5,8
7,9,10,2,1,3,5,8,4,6
4,1,5,8,7,9,6,3,2,10
3,6,9,1,4,8,7,2,10,5
2,3,7,8,1,9,5,4,10,6
