Nb of jobs, Nb of Machines, Time seed, Machine seed, Upper bound, Lower bound
10,10,-1,-1,-1,-1
Times
72,12,41,43,51,76,8,6,1,97
41,56,74,60,84,21,31,54,46,31
41,62,87,29,14,40,88,12,2,58
41,90,33,85,2,53,24,72,65,57
3,43,62,85,64,25,8,49,1,6
28,29,40,85,83,41,9,95,49,80
41,75,44,50,35,50,65,36,71,59
57,27,18,76,54,33,88,36,11,7
14,95,40,43,53,12,15,80,77,50
91,83,40,81,75,44,29,41,72,3
Machines
4,3,2,10,5,7,1,6,9,8
1,5,4,3,9,7,2,10,6,8
2,5,10,7,1,4,8,6,9,3
7,9,4,8,10,1,3,5,6,2
8,10,2,3,5,9,1,6,4,7
1,8,2,5,10,6,3,7,4,9
3,1,4,10,7,6,8,2,5,9
4,1,3,2,5,7,8,10,9,6
7,8,4,2,6,1,5,10,3,9
4,2,1,7,9,6,5,8,10,3
