Nb of jobs, Nb of Machines, Time seed, Machine seed, Upper bound, Lower bound
10,10,-1,-1,-1,-1
Times
43,48,38,52,19,47,7,94,47,43
4,17,95,55,34,89,71,88,26,18
28,89,89,51,39,19,15,79,89,45
17,97,36,90,83,41,68,70,63,67
12,88,76,24,20,52,69,44,63,8
96,85,93,32,44,19,18,25,76,97
15,30,95,19,53,54,75,67,28,39
27,91,74,44,53,64,41,4,53,46
65,67,22,56,75,73,95,67,17,34
72,92,71,8,32,32,76,39,52,65
Machines
9,5,6,10,7,1,3,4,2,8
9,10,7,4,3,8,5,2,1,6
5,2,8,10,1,9,6,3,7,4
5,7,6,4,3,8,9,10,2,1
8,10,5,4,1,3,2,9,6,7
2,9,8,10,3,1,7,4,5,6
4,3,8,7,2,10,6,5,1,9
3,1,6,4,10,2,7,5,8,9
2,9,3,6,8,1,5,10,7,4
7,6,5,8,10,3,9,2,1,4
